Unnamed: 0,consecutivo,Id,fecha,anio,mes,dia,dia_sem,rango_hora,mun,calle_1,calle_2,lon,lat,tipo_siniestro,condicion_usuario,tipo_usuario,ibaen_atro,sexo,rango_edad,consecuencia
7171,35569,2020-08-26-730783-SISCAV-14:00 A 15:59,2020-08-26,2020,Agosto,26,miércoles,15:00 a 15:59,Guadalajara,Periferico,Fermin Rivera,-103.3213,20.72108,Colision Entre Dos o Mas Vehiculos,Conductor,Vehiculo Particular,Automovil,Hombre,48-59,Ileso
7172,35570,2020-08-26-730783-SISCAV-14:00 A 15:59,2020-08-26,2020,Agosto,26,miércoles,15:00 a 15:59,Guadalajara,Periferico,Fermin Rivera,-103.3213,20.72108,Colision Entre Dos o Mas Vehiculos,Conductor,Transporte Empresarial O De Personal,Camioneta De Pasajeros,Mujer,28-37,Ileso
7173,35571,2020-08-26-730783-SISCAV-14:00 A 15:59,2020-08-26,2020,Agosto,26,miércoles,15:00 a 15:59,Guadalajara,Periferico,Fermin Rivera,-103.3213,20.72108,Colision Entre Dos o Mas Vehiculos,Conductor,Transporte de Carga,Camion De Carga,Hombre,18-27,Ileso
7174,35572,2020-08-26-730783-SISCAV-14:00 A 15:59,2020-08-26,2020,Agosto,26,miércoles,15:00 a 15:59,Guadalajara,Periferico,Fermin Rivera,-103.3213,20.72108,Colision Entre Dos o Mas Vehiculos,Conductor,Motociclista,Motocicleta,Hombre,28-37,Fallecido
7175,35573,2020-08-26-730784-SISCAV-00:00 A 01:59,2020-08-26,2020,Agosto,26,miércoles,00:00 a 00:59,Guadalajara,Del Ejercito Calz,Cuitlahuac Col Analco,-103.3336,20.66365,Colision Entre Dos o Mas Vehiculos,Conductor,Motociclista,Motocicleta,Hombre,28-37,Ileso
7176,35574,2020-08-26-730784-SISCAV-00:00 A 01:59,2020-08-26,2020,Agosto,26,miércoles,00:00 a 00:59,Guadalajara,Del Ejercito Calz,Cuitlahuac Col Analco,-103.3336,20.66365,Colision Entre Dos o Mas Vehiculos,Pasajero,Motociclista,Motocicleta,Mujer,28-37,Lesionado
7177,35575,2020-08-26-730784-SISCAV-00:00 A 01:59,2020-08-26,2020,Agosto,26,miércoles,00:00 a 00:59,Guadalajara,Del Ejercito Calz,Cuitlahuac Col Analco,-103.3336,20.66365,Colision Entre Dos o Mas Vehiculos,Conductor,Ciclista,Bicicleta,Hombre,28-37,Lesionado
7178,35576,2020-08-26-730794-SISCAV-18:00 A 19:59,2020-08-26,2020,Agosto,26,miércoles,18:00 a 18:59,Guadalajara,Alvaro Obregon,Felipe Angeles,-103.3055,20.66401,Colision Entre Dos o Mas Vehiculos,Conductor,Transporte Empresarial O De Personal,Camioneta De Pasajeros,Hombre,28-37,Ileso
7179,35577,2020-08-26-730794-SISCAV-18:00 A 19:59,2020-08-26,2020,Agosto,26,miércoles,18:00 a 18:59,Guadalajara,Alvaro Obregon,Felipe Angeles,-103.3055,20.66401,Colision Entre Dos o Mas Vehiculos,Conductor,Vehiculo Particular,Automovil,Hombre,48-59,Lesionado
7180,35578,2020-08-26-730794-SISCAV-18:00 A 19:59,2020-08-26,2020,Agosto,26,miércoles,18:00 a 18:59,Guadalajara,Alvaro Obregon,Felipe Angeles,-103.3055,20.66401,Colision Entre Dos o Mas Vehiculos,Pasajero,Vehiculo Particular,Automovil,Mujer,18-27,Lesionado
7181,35579,2020-08-26-730794-SISCAV-18:00 A 19:59,2020-08-26,2020,Agosto,26,miércoles,18:00 a 18:59,Guadalajara,Alvaro Obregon,Felipe Angeles,-103.3055,20.66401,Colision Entre Dos o Mas Vehiculos,Pasajero,Vehiculo Particular,Automovil,Mujer,0-17,Lesionado
7182,35580,2020-08-26-730794-SISCAV-18:00 A 19:59,2020-08-26,2020,Agosto,26,miércoles,18:00 a 18:59,Guadalajara,Alvaro Obregon,Felipe Angeles,-103.3055,20.66401,Colision Entre Dos o Mas Vehiculos,Pasajero,Vehiculo Particular,Automovil,Hombre,0-17,Lesionado
7183,35581,2020-08-26-730794-SISCAV-18:00 A 19:59,2020-08-26,2020,Agosto,26,miércoles,18:00 a 18:59,Guadalajara,Alvaro Obregon,Felipe Angeles,-103.3055,20.66401,Colision Entre Dos o Mas Vehiculos,Pasajero,Vehiculo Particular,Automovil,Hombre,0-17,Lesionado
7184,35582,2020-08-26-730794-SISCAV-18:00 A 19:59,2020-08-26,2020,Agosto,26,miércoles,18:00 a 18:59,Guadalajara,Alvaro Obregon,Felipe Angeles,-103.3055,20.66401,Colision Entre Dos o Mas Vehiculos,Pasajero,Vehiculo Particular,Automovil,Hombre,0-17,Lesionado
7188,35586,2020-08-26-8-TRANSPORTE PUBLICO-14:00 A 15:59,2020-08-26,2020,Agosto,26,sábado,14:00 a 14:59,Guadalajara,8 De Julio,Joaquin Martinez Chavarria,-103.3676,20.63218,Colision Entre Dos o Mas Vehiculos,Conductor,Transporte Publico De Pasajeros,Transporte Publico,Hombre,18-27,Ileso
7189,35587,2020-08-26-8-TRANSPORTE PUBLICO-14:00 A 15:59,2020-08-26,2020,Agosto,26,sábado,14:00 a 14:59,Guadalajara,8 De Julio,Joaquin Martinez Chavarria,-103.3676,20.63218,Colision Entre Dos o Mas Vehiculos,Pasajero,Transporte Publico De Pasajeros,Transporte Publico,Mujer,18-27,Lesionado
7190,35588,2020-08-26-8-TRANSPORTE PUBLICO-14:00 A 15:59,2020-08-26,2020,Agosto,26,sábado,14:00 a 14:59,Guadalajara,8 De Julio,Joaquin Martinez Chavarria,-103.3676,20.63218,Colision Entre Dos o Mas Vehiculos,Pasajero,Transporte Publico De Pasajeros,Transporte Publico,Mujer,38-47,Lesionado
7191,35589,2020-08-26-8-TRANSPORTE PUBLICO-14:00 A 15:59,2020-08-26,2020,Agosto,26,sábado,14:00 a 14:59,Guadalajara,8 De Julio,Joaquin Martinez Chavarria,-103.3676,20.63218,Colision Entre Dos o Mas Vehiculos,Pasajero,Transporte Publico De Pasajeros,Transporte Publico,Mujer,No disponible,Lesionado
7192,35590,2020-08-26-8-TRANSPORTE PUBLICO-14:00 A 15:59,2020-08-26,2020,Agosto,26,sábado,14:00 a 14:59,Guadalajara,8 De Julio,Joaquin Martinez Chavarria,-103.3676,20.63218,Colision Entre Dos o Mas Vehiculos,Pasajero,Transporte Publico De Pasajeros,Transporte Publico,Mujer,No disponible,Lesionado
7193,35591,2020-08-26-8-TRANSPORTE PUBLICO-14:00 A 15:59,2020-08-26,2020,Agosto,26,sábado,14:00 a 14:59,Guadalajara,8 De Julio,Joaquin Martinez Chavarria,-103.3676,20.63218,Colision Entre Dos o Mas Vehiculos,Pasajero,Transporte Publico De Pasajeros,Transporte Publico,Mujer,No disponible,Lesionado
7194,35592,2020-08-26-8-TRANSPORTE PUBLICO-14:00 A 15:59,2020-08-26,2020,Agosto,26,sábado,14:00 a 14:59,Guadalajara,8 De Julio,Joaquin Martinez Chavarria,-103.3676,20.63218,Colision Entre Dos o Mas Vehiculos,Pasajero,Transporte Publico De Pasajeros,Transporte Publico,Mujer,28-37,Lesionado
7195,35593,2020-08-26-8-TRANSPORTE PUBLICO-14:00 A 15:59,2020-08-26,2020,Agosto,26,sábado,14:00 a 14:59,Guadalajara,8 De Julio,Joaquin Martinez Chavarria,-103.3676,20.63218,Colision Entre Dos o Mas Vehiculos,Pasajero,Transporte Publico De Pasajeros,Transporte Publico,Mujer,No disponible,Lesionado
7196,35594,2020-08-26-8-TRANSPORTE PUBLICO-14:00 A 15:59,2020-08-26,2020,Agosto,26,sábado,14:00 a 14:59,Guadalajara,8 De Julio,Joaquin Martinez Chavarria,-103.3676,20.63218,Colision Entre Dos o Mas Vehiculos,Pasajero,Transporte Publico De Pasajeros,Transporte Publico,Mujer,No disponible,Lesionado
7197,35595,2020-08-26-8-TRANSPORTE PUBLICO-14:00 A 15:59,2020-08-26,2020,Agosto,26,sábado,14:00 a 14:59,Guadalajara,8 De Julio,Joaquin Martinez Chavarria,-103.3676,20.63218,Colision Entre Dos o Mas Vehiculos,Pasajero,Transporte Publico De Pasajeros,Transporte Publico,Mujer,No disponible,Lesionado
7198,35596,2020-08-26-8-TRANSPORTE PUBLICO-14:00 A 15:59,2020-08-26,2020,Agosto,26,sábado,14:00 a 14:59,Guadalajara,8 De Julio,Joaquin Martinez Chavarria,-103.3676,20.63218,Colision Entre Dos o Mas Vehiculos,Conductor,Transporte de Carga,Camioneta De Carga,Hombre,18-27,Ileso
7199,35597,2020-08-27-16-EHGNR-14:00 A 15:59,2020-08-27,2020,Agosto,27,jueves,15:00 a 15:59,Guadalajara,Federalismo Calz,Hospital,-103.3538,20.68525,Colision Entre Dos o Mas Vehiculos,Conductor,Motociclista,Motocicleta,Hombre,48-59,Lesionado
7200,35598,2020-08-27-16-EHGNR-14:00 A 15:59,2020-08-27,2020,Agosto,27,jueves,15:00 a 15:59,Guadalajara,Federalismo Calz,Hospital,-103.3538,20.68525,Colision Entre Dos o Mas Vehiculos,Conductor,Sin datos,Sin datos,No especificado,No disponible,Ileso
7201,35603,2020-08-27-730805-SISCAV-00:00 A 01:59,2020-08-27,2020,Agosto,27,jueves,01:00 a 01:59,Guadalajara,Independencia Calz,Javier Mina,-103.3417,20.67537,Colision Entre Dos o Mas Vehiculos,Conductor,Vehiculo Particular,Automovil,Hombre,48-59,Lesionado
7202,35604,2020-08-27-730805-SISCAV-00:00 A 01:59,2020-08-27,2020,Agosto,27,jueves,01:00 a 01:59,Guadalajara,Independencia Calz,Javier Mina,-103.3417,20.67537,Colision Entre Dos o Mas Vehiculos,Conductor,Transporte de Carga,Camioneta De Carga,Hombre,38-47,Ileso
7203,35605,2020-08-28-730818-SISCAV-04:00 A 05:59,2020-08-28,2020,Agosto,28,viernes,04:00 a 04:59,Guadalajara,Alcalde Av,Circunvalacion Av,-103.3471,20.70514,Colision Entre Dos o Mas Vehiculos,Conductor,Vehiculo Particular,Automovil,Mujer,18-27,Ileso
7204,35606,2020-08-28-730818-SISCAV-04:00 A 05:59,2020-08-28,2020,Agosto,28,viernes,04:00 a 04:59,Guadalajara,Alcalde Av,Circunvalacion Av,-103.3471,20.70514,Colision Entre Dos o Mas Vehiculos,Conductor,Vehiculo Particular,Taxi,Hombre,38-47,Lesionado
7205,35607,2020-08-28-730818-SISCAV-04:00 A 05:59,2020-08-28,2020,Agosto,28,viernes,04:00 a 04:59,Guadalajara,Alcalde Av,Circunvalacion Av,-103.3471,20.70514,Colision Entre Dos o Mas Vehiculos,Pasajero,Vehiculo Particular,Taxi,Hombre,60+,Lesionado
7206,35610,2020-08-29-17-EHGNR-12:00 A 13:59,2020-08-29,2020,Agosto,29,sábado,12:00 a 12:59,Zapopan,Camino Real De Colima,Jose Guadalupe Gallo Av,-103.4328,20.60573,Colision Entre Dos o Mas Vehiculos,Conductor,Motociclista,Motocicleta,Hombre,28-37,Lesionado
7207,35611,2020-08-29-17-EHGNR-12:00 A 13:59,2020-08-29,2020,Agosto,29,sábado,12:00 a 12:59,Zapopan,Camino Real De Colima,Jose Guadalupe Gallo Av,-103.4328,20.60573,Colision Entre Dos o Mas Vehiculos,Conductor,Sin datos,Sin datos,No especificado,No disponible,Ileso
7208,35612,2020-08-29-3990-EHGNR-16:00 A 17:59,2020-08-29,2020,Agosto,29,sábado,16:00 a 16:59,Zapopan,Periferico,5 De Mayo Ocotan,-103.4405,20.71008,Colision Con Objeto Fijo,Conductor,Transporte Empresarial O De Personal,Camioneta De Pasajeros,Hombre,18-27,Fallecido
7209,35613,2020-08-29-3990-EHGNR-16:00 A 17:59,2020-08-29,2020,Agosto,29,sábado,16:00 a 16:59,Zapopan,Periferico,5 De Mayo Ocotan,-103.4405,20.71008,Colision Con Objeto Fijo,Pasajero,Transporte Empresarial O De Personal,Camioneta De Pasajeros,Hombre,18-27,Fallecido
7213,35621,2020-08-29-730836-SISCAV-12:00 A 13:59,2020-08-29,2020,Agosto,29,sábado,12:00 a 12:59,Zapopan,Periferico,Laureles Av,-103.4037,20.73852,Colision Entre Dos o Mas Vehiculos,Conductor,Transporte Empresarial O De Personal,Camioneta De Pasajeros,Hombre,28-37,Lesionado
7214,35622,2020-08-29-730836-SISCAV-12:00 A 13:59,2020-08-29,2020,Agosto,29,sábado,12:00 a 12:59,Zapopan,Periferico,Laureles Av,-103.4037,20.73852,Colision Entre Dos o Mas Vehiculos,Conductor,Vehiculo Particular,Automovil,Hombre,28-37,Lesionado
7215,35623,2020-08-29-730836-SISCAV-12:00 A 13:59,2020-08-29,2020,Agosto,29,sábado,12:00 a 12:59,Zapopan,Periferico,Laureles Av,-103.4037,20.73852,Colision Entre Dos o Mas Vehiculos,Pasajero,Vehiculo Particular,Automovil,Mujer,No disponible,Lesionado
7216,35624,2020-08-29-730836-SISCAV-12:00 A 13:59,2020-08-29,2020,Agosto,29,sábado,12:00 a 12:59,Zapopan,Periferico,Laureles Av,-103.4037,20.73852,Colision Entre Dos o Mas Vehiculos,Conductor,Vehiculo Particular,Automovil,Hombre,28-37,Ileso
7217,35627,2020-08-29-730849-SISCAV-22:00 A 23:59,2020-08-29,2020,Agosto,29,sábado,23:00 a 23:59,Guadalajara,Circunvalacion Av,Jorullo,-103.3322,20.69819,Colision Con Objeto Fijo,Conductor,Motociclista,Motocicleta,Hombre,18-27,Lesionado
7218,35628,2020-08-29-730849-SISCAV-22:00 A 23:59,2020-08-29,2020,Agosto,29,sábado,23:00 a 23:59,Guadalajara,Circunvalacion Av,Jorullo,-103.3322,20.69819,Colision Con Objeto Fijo,Peatón,Peaton,Motocicleta,Hombre,18-27,Lesionado
7219,35629,2020-08-29-730849-SISCAV-22:00 A 23:59,2020-08-29,2020,Agosto,29,sábado,23:00 a 23:59,Guadalajara,Circunvalacion Av,Jorullo,-103.3322,20.69819,Colision Con Objeto Fijo,Peatón,Peaton,Motocicleta,Mujer,18-27,Lesionado
7220,35630,2020-08-30-19-EHGNR-02:00 A 03:59,2020-08-30,2020,Agosto,30,domingo,02:00 a 02:59,Zapopan,Periferico,Tabachines Av,-103.3617,20.73388,Colision Entre Dos o Mas Vehiculos,Conductor,Vehiculo Particular,Automovil,Hombre,38-47,Ileso
7221,35631,2020-08-30-19-EHGNR-02:00 A 03:59,2020-08-30,2020,Agosto,30,domingo,02:00 a 02:59,Zapopan,Periferico,Tabachines Av,-103.3617,20.73388,Colision Entre Dos o Mas Vehiculos,Conductor,Motociclista,Motocicleta,Hombre,No disponible,Lesionado
7222,35632,2020-08-30-4001-EHGNR-02:00 A 03:59,2020-08-30,2020,Agosto,30,domingo,02:00 a 02:59,Guadalajara,Angel Barrios,Rafael Aguirre,-103.3595,20.62243,Colision Entre Dos o Mas Vehiculos,Conductor,Transporte Empresarial O De Personal,Camioneta De Pasajeros,Hombre,18-27,Ileso
7223,35633,2020-08-30-4001-EHGNR-02:00 A 03:59,2020-08-30,2020,Agosto,30,domingo,02:00 a 02:59,Guadalajara,Angel Barrios,Rafael Aguirre,-103.3595,20.62243,Colision Entre Dos o Mas Vehiculos,Conductor,Vehiculo Particular,Automovil,No especificado,No disponible,Ileso
7224,35634,2020-08-30-4001-EHGNR-02:00 A 03:59,2020-08-30,2020,Agosto,30,domingo,02:00 a 02:59,Guadalajara,Angel Barrios,Rafael Aguirre,-103.3595,20.62243,Colision Entre Dos o Mas Vehiculos,Conductor,Transporte de Carga,Camioneta De Carga,No especificado,No disponible,Ileso
7225,35635,2020-08-30-4001-EHGNR-02:00 A 03:59,2020-08-30,2020,Agosto,30,domingo,02:00 a 02:59,Guadalajara,Angel Barrios,Rafael Aguirre,-103.3595,20.62243,Colision Entre Dos o Mas Vehiculos,Conductor,Motociclista,Motocicleta,Hombre,18-27,Lesionado
7226,35636,2020-08-30-4001-EHGNR-02:00 A 03:59,2020-08-30,2020,Agosto,30,domingo,02:00 a 02:59,Guadalajara,Angel Barrios,Rafael Aguirre,-103.3595,20.62243,Colision Entre Dos o Mas Vehiculos,Pasajero,Motociclista,Motocicleta,Hombre,18-27,Lesionado
7227,35637,2020-08-30-4001-EHGNR-02:00 A 03:59,2020-08-30,2020,Agosto,30,domingo,02:00 a 02:59,Guadalajara,Angel Barrios,Rafael Aguirre,-103.3595,20.62243,Colision Entre Dos o Mas Vehiculos,Pasajero,Motociclista,Motocicleta,Hombre,0-17,Lesionado
7228,35638,2020-08-30-4006-EHGNR-04:00 A 05:59,2020-08-30,2020,Agosto,30,domingo,05:00 a 05:59,Guadalajara,Lazaro Cardenas Calz,San Dionisio,-103.4018,20.66917,Colision Con Objeto Fijo,Conductor,Vehiculo Particular,Automovil,Hombre,18-27,Ileso
7229,35639,2020-08-30-4006-EHGNR-04:00 A 05:59,2020-08-30,2020,Agosto,30,domingo,05:00 a 05:59,Guadalajara,Lazaro Cardenas Calz,San Dionisio,-103.4018,20.66917,Colision Con Objeto Fijo,Pasajero,Vehiculo Particular,Automovil,Mujer,18-27,Lesionado
7230,35640,2020-08-30-4006-EHGNR-04:00 A 05:59,2020-08-30,2020,Agosto,30,domingo,05:00 a 05:59,Guadalajara,Lazaro Cardenas Calz,San Dionisio,-103.4018,20.66917,Colision Con Objeto Fijo,Pasajero,Vehiculo Particular,Automovil,Hombre,18-27,Lesionado
7231,35643,2020-08-30-730846-SISCAV-12:00 A 13:59,2020-08-30,2020,Agosto,30,domingo,12:00 a 12:59,Zapopan,Esmeralda Col Loma Chica,Lucio Blanco,-103.4836,20.80829,Colision Entre Dos o Mas Vehiculos,Conductor,Transporte Empresarial O De Personal,Camioneta De Pasajeros,Hombre,48-59,Ileso
7232,35644,2020-08-30-730846-SISCAV-12:00 A 13:59,2020-08-30,2020,Agosto,30,domingo,12:00 a 12:59,Zapopan,Esmeralda Col Loma Chica,Lucio Blanco,-103.4836,20.80829,Colision Entre Dos o Mas Vehiculos,Conductor,Transporte de Carga,Camioneta De Carga,Hombre,48-59,Ileso
7233,35645,2020-08-30-730846-SISCAV-12:00 A 13:59,2020-08-30,2020,Agosto,30,domingo,12:00 a 12:59,Zapopan,Esmeralda Col Loma Chica,Lucio Blanco,-103.4836,20.80829,Colision Entre Dos o Mas Vehiculos,Conductor,Motociclista,Motocicleta,Hombre,18-27,Lesionado
7234,35646,2020-08-30-730860-SISCAV-06:00 A 07:59,2020-08-30,2020,Agosto,30,domingo,06:00 a 06:59,Guadalajara,Federalismo Calz,Manuel Avila Camacho Av,-103.3548,20.69928,Colision Entre Dos o Mas Vehiculos,Conductor,Motociclista,Motocicleta,No especificado,No disponible,Lesionado
7235,35647,2020-08-30-730860-SISCAV-06:00 A 07:59,2020-08-30,2020,Agosto,30,domingo,06:00 a 06:59,Guadalajara,Federalismo Calz,Manuel Avila Camacho Av,-103.3548,20.69928,Colision Entre Dos o Mas Vehiculos,Conductor,Sin datos,Sin datos,No especificado,No disponible,Ileso
7236,35648,2020-08-31-10-TRANSPORTE PUBLICO-08:00 A 09:59,2020-08-31,2020,Agosto,31,lunes,08:00 a 08:59,Zapopan,Emiliano Zapata Santa Ana Tepetitlan,Francisco Villa Santa Ana Tepetitlan,-103.456,20.62152,Colision Entre Dos o Mas Vehiculos,Conductor,Transporte Publico De Pasajeros,Transporte Publico,No especificado,No disponible,Ileso
7237,35649,2020-08-31-10-TRANSPORTE PUBLICO-08:00 A 09:59,2020-08-31,2020,Agosto,31,lunes,08:00 a 08:59,Zapopan,Emiliano Zapata Santa Ana Tepetitlan,Francisco Villa Santa Ana Tepetitlan,-103.456,20.62152,Colision Entre Dos o Mas Vehiculos,Conductor,Ciclista,Bicicleta,Hombre,18-27,Fallecido
7238,35650,2020-08-31-11-TRANSPORTE PUBLICO-08:00 A 09:59,2020-08-31,2020,Agosto,31,lunes,09:00 a 09:59,Zapopan,Carretera A Colotlan,Camino A Copalita,-103.4576,20.802,Volcadura,Conductor,Transporte Publico De Pasajeros,Transporte Publico,Hombre,48-59,Ileso
7239,35651,2020-08-31-11-TRANSPORTE PUBLICO-08:00 A 09:59,2020-08-31,2020,Agosto,31,lunes,09:00 a 09:59,Zapopan,Carretera A Colotlan,Camino A Copalita,-103.4576,20.802,Volcadura,Pasajero,Transporte Publico De Pasajeros,Transporte Publico,Mujer,38-47,Lesionado
7240,35652,2020-08-31-11-TRANSPORTE PUBLICO-08:00 A 09:59,2020-08-31,2020,Agosto,31,lunes,09:00 a 09:59,Zapopan,Carretera A Colotlan,Camino A Copalita,-103.4576,20.802,Volcadura,Pasajero,Transporte Publico De Pasajeros,Transporte Publico,Hombre,18-27,Lesionado
7241,35653,2020-08-31-11-TRANSPORTE PUBLICO-08:00 A 09:59,2020-08-31,2020,Agosto,31,lunes,09:00 a 09:59,Zapopan,Carretera A Colotlan,Camino A Copalita,-103.4576,20.802,Volcadura,Pasajero,Transporte Publico De Pasajeros,Transporte Publico,Mujer,38-47,Lesionado
7242,35654,2020-08-31-11-TRANSPORTE PUBLICO-08:00 A 09:59,2020-08-31,2020,Agosto,31,lunes,09:00 a 09:59,Zapopan,Carretera A Colotlan,Camino A Copalita,-103.4576,20.802,Volcadura,Pasajero,Transporte Publico De Pasajeros,Transporte Publico,Mujer,No disponible,Lesionado
7243,35655,2020-08-31-730868-SISCAV-10:00 A 11:59,2020-08-31,2020,Agosto,31,lunes,11:00 a 11:59,Zapopan,Base Aerea Militar Av,Santa Margarita,-103.4515,20.73109,Colision Entre Dos o Mas Vehiculos,Conductor,Vehiculo Particular,Automovil,Hombre,48-59,Ileso
7244,35656,2020-08-31-730868-SISCAV-10:00 A 11:59,2020-08-31,2020,Agosto,31,lunes,11:00 a 11:59,Zapopan,Base Aerea Militar Av,Santa Margarita,-103.4515,20.73109,Colision Entre Dos o Mas Vehiculos,Conductor,Motociclista,Motocicleta,Hombre,28-37,Lesionado
7245,35657,2020-09-01-4038-EHGNR-08:00 A 09:59,2020-09-01,2020,Septiembre,1,martes,09:00 a 09:59,Zapopan,Nicolas Copernico Av,Virgen,-103.4191,20.62845,Colision Entre Dos o Mas Vehiculos,Conductor,Vehiculo Particular,Automovil,Mujer,28-37,Ileso
7246,35658,2020-09-01-4038-EHGNR-08:00 A 09:59,2020-09-01,2020,Septiembre,1,martes,09:00 a 09:59,Zapopan,Nicolas Copernico Av,Virgen,-103.4191,20.62845,Colision Entre Dos o Mas Vehiculos,Conductor,Otro Vehiculo,Ambulancia,No especificado,No disponible,Lesionado
7247,35659,2020-09-01-4038-EHGNR-08:00 A 09:59,2020-09-01,2020,Septiembre,1,martes,09:00 a 09:59,Zapopan,Nicolas Copernico Av,Virgen,-103.4191,20.62845,Colision Entre Dos o Mas Vehiculos,Pasajero,Otro Vehiculo,Ambulancia,Hombre,No disponible,Fallecido
7248,35660,2020-09-01-4038-EHGNR-08:00 A 09:59,2020-09-01,2020,Septiembre,1,martes,09:00 a 09:59,Zapopan,Nicolas Copernico Av,Virgen,-103.4191,20.62845,Colision Entre Dos o Mas Vehiculos,Pasajero,Otro Vehiculo,Ambulancia,No especificado,No disponible,Lesionado
7249,35661,2020-09-01-4041-EHGNR-14:00 A 15:59,2020-09-01,2020,Septiembre,1,martes,14:00 a 14:59,Zapopan,Periferico,Alcalde Av,-103.3446,20.72835,Caida Del Vehiculo,Conductor,Motociclista,Motocicleta,Hombre,60+,Lesionado
7250,35662,2020-09-01-4043-EHGNR-16:00 A 17:59,2020-09-01,2020,Septiembre,1,martes,16:00 a 16:59,Guadalajara,Terranova Av,Milan,-103.3863,20.69581,Colision Con Peaton/Atropellamiento,Conductor,Vehiculo Particular,Automovil,Hombre,18-27,Ileso
7251,35663,2020-09-01-4043-EHGNR-16:00 A 17:59,2020-09-01,2020,Septiembre,1,martes,16:00 a 16:59,Guadalajara,Terranova Av,Milan,-103.3863,20.69581,Colision Con Peaton/Atropellamiento,Conductor,Motociclista,Motocicleta,Hombre,18-27,Ileso
7252,35664,2020-09-01-4043-EHGNR-16:00 A 17:59,2020-09-01,2020,Septiembre,1,martes,16:00 a 16:59,Guadalajara,Terranova Av,Milan,-103.3863,20.69581,Colision Con Peaton/Atropellamiento,Conductor,Vehiculo Particular,Automovil,No especificado,No disponible,Ileso
7253,35665,2020-09-01-4043-EHGNR-16:00 A 17:59,2020-09-01,2020,Septiembre,1,martes,16:00 a 16:59,Guadalajara,Terranova Av,Milan,-103.3863,20.69581,Colision Con Peaton/Atropellamiento,Peatón,Peaton,Automovil,Mujer,28-37,Lesionado
7254,35666,2020-09-01-730882-SISCAV-02:00 A 03:59,2020-09-01,2020,Septiembre,1,martes,02:00 a 02:59,Guadalajara,Presa El Laurel,Presa Solis,-103.2756,20.67037,Colision Entre Dos o Mas Vehiculos,Conductor,Vehiculo Particular,Automovil,Hombre,48-59,Ileso
7255,35667,2020-09-01-730882-SISCAV-02:00 A 03:59,2020-09-01,2020,Septiembre,1,martes,02:00 a 02:59,Guadalajara,Presa El Laurel,Presa Solis,-103.2756,20.67037,Colision Entre Dos o Mas Vehiculos,Conductor,Vehiculo Particular,Automovil,Hombre,38-47,Ileso
7256,35668,2020-09-01-730882-SISCAV-02:00 A 03:59,2020-09-01,2020,Septiembre,1,martes,02:00 a 02:59,Guadalajara,Presa El Laurel,Presa Solis,-103.2756,20.67037,Colision Entre Dos o Mas Vehiculos,Pasajero,Vehiculo Particular,Automovil,Mujer,38-47,Lesionado
7257,35669,2020-09-01-730882-SISCAV-02:00 A 03:59,2020-09-01,2020,Septiembre,1,martes,02:00 a 02:59,Guadalajara,Presa El Laurel,Presa Solis,-103.2756,20.67037,Colision Entre Dos o Mas Vehiculos,Conductor,Transporte de Carga,Camioneta De Carga,Hombre,38-47,Ileso
7258,35670,2020-09-01-730886-SISCAV-16:00 A 17:59,2020-09-01,2020,Septiembre,1,martes,16:00 a 16:59,Guadalajara,Damian Cornejo,Santa Fe Col Talpita,-103.3053,20.68844,Colision Entre Dos o Mas Vehiculos,Conductor,Vehiculo Particular,Automovil,Hombre,28-37,Lesionado
7259,35671,2020-09-01-730886-SISCAV-16:00 A 17:59,2020-09-01,2020,Septiembre,1,martes,16:00 a 16:59,Guadalajara,Damian Cornejo,Santa Fe Col Talpita,-103.3053,20.68844,Colision Entre Dos o Mas Vehiculos,Conductor,Vehiculo Particular,Automovil,Hombre,18-27,Ileso
7260,35672,2020-09-01-730886-SISCAV-16:00 A 17:59,2020-09-01,2020,Septiembre,1,martes,16:00 a 16:59,Guadalajara,Damian Cornejo,Santa Fe Col Talpita,-103.3053,20.68844,Colision Entre Dos o Mas Vehiculos,Conductor,Vehiculo Particular,Automovil,Hombre,60+,Ileso
